Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES
IXNYNYQNFGSYRR-UHFFFAOYNA-N,CHEMBL175068,3362,A,8.7,chembl20,3626,9606,HTR6,2105,N1(S(C=2C=CC(=CC2)N)(=O)=O)C3=C(C(CN(C)C)CCC3)C=4C1=CC=C(OC)C4
IXQXYBZXTHWIKR-UHFFFAOYNA-N,44389091,3362,A,7.74473,pubchem,239088,9606,HTR6,2105,S(=O)(=O)(N1C=2C(C(C=3CCNCC3)=C1)=CC=CC2)C4=CC=C(OC)C=C4
IVLNRRMEFFUBCR-UHFFFAOYNA-N,CHEMBL154534,3362,A,8.5,chembl20,3647,9606,HTR6,2105,S(NC1=C(C(F)=CC(=C1)Br)Cl)(C=2C=C(N3CCNCC3)C(=CC2)OC)(=O)=O
IIIUJAFGZIWHQL-UHFFFAOYNA-N,CHEMBL236540,3362,A,7.96,chembl20,659849,9606,HTR6,2105,C=1C=NC=2N(C=C(S(C3=CC=CC=C3)(=O)=O)C2C1)C4CN(CC4)CC
ISKSUBAAYHUDJC-UHFFFAOYNA-N,CHEMBL2159475,3362,A,6.65,chembl20,855540,9606,HTR6,2105,S1C(Cl)=CC=C1S(NC2CN(CC2)CCOC3=CC(=CC=C3Cl)Cl)(=O)=O
ISNBRHXEJYVADA-CQSZACIVNA-N,CHEMBL263881,3362,A,8.16,chembl20,3675,9606,HTR6,2105,C1=2C(N(C)C[C@@H](C1)C(N(CC)CC)=O)=CC3=C4C2C=CC=C4NC3
INILNBAYVGPIMS-QWOVJGMINA-N,18560181,3362,A,7.49485,pubchem,492092,9606,HTR6,2105,ClC=1C(CNC2=NC=3N(N=NC3S(=O)(=O)C4=CC=CC=C4)C5=C2SC=C5)=CC=CC1
ITLDPPKHTIWSPM-UHFFFAOYNA-N,CHEMBL519670,3362,A,7.75,chembl20,501433,9606,HTR6,2105,C=1(C(C)=C(OCC2=CC(=CC=C2)F)N=CC1)C3CCNCC3
ITLPFSDCSSQVPC-UHFFFAOYNA-N,44126326,3362,A,6.01011,pubchem,452261,9606,HTR6,2105,FC1=CC=C(CCN2C3=C(CN(CC3)C)C4=C2C=CC(=C4)C)C=C1
ITMNONAOENDKLR-UHFFFAOYNA-N,49799684,3362,A,6.30103,pubchem,492092,9606,HTR6,2105,S(=O)(=O)(C=1N=NN2C3=C(SC=C3)C(N(CC4=CC=CN=C4)C)=NC21)C5=CC=CC=C5
KQRPYRJEZVKCOI-SFHVURJKNA-N,CHEMBL610256,3362,A,8.96,chembl20,312893,9606,HTR6,2105,C1=C(C=CC=2NC=C(C12)C[C@@H]3CCCN3C)NS(C4=C(C=5C=C(C=CC5S4)Cl)C)(=O)=O
KRPCTINTZHMCJG-UHFFFAOYNA-N,16222962,3362,A,7.6038,pubchem,700330,9606,HTR6,2105,S(=O)(=O)(N1C2=C(CC(N(C)C)CC2)C3=C1C=CC(SC)=C3)C4=CC=C(F)C=C4
KRPHBUMURAALTO-UHFFFAOYNA-N,CHEMBL605081,3362,A,8.62,chembl20,603325,9606,HTR6,2105,N1(CCC2=CC=C(C=C2)C)C=3C=CC(C)=CC3C=4CN(CCC41)C
KZTYYGOKRVBIMI-UHFFFAOYNA-N,CHEMBL263327,3362,A,5.8,chembl20,975660,9606,HTR6,2105,C=1C=CC(=CC1)S(C2=CC=CC=C2)(=O)=O
LAQSHBWWRPPHMF-AWEZNQCLNA-N,CHEMBL413525,3362,A,9.0,chembl20,322374,9606,HTR6,2105,S(N1C=C(C[C@H]2N(CCC2)C)C=3C1=CC=CC3)(C=4SC(Cl)=CC4)(=O)=O
LARUKQHANGGFKB-UHFFFAOYNA-N,CHEMBL2207768,3362,A,8.07,chembl20,886900,9606,HTR6,2105,C1=CC=C2C(=C1CN3CCN(CC3)C)C=CN2S(C4=C(C=C(C=C4)OC)Br)(=O)=O
HVHSZVFAMQRUIS-AWEZNQCLNA-N,11280771,3362,A,6.88273,pubchem,239580,9606,HTR6,2105,S(=O)(=O)(NC1=CC=2C(C[C@H]3NCCC3)=CNC2C=C1)C4=C(F)C=C(F)C=C4
HVHSZVFAMQRUIS-CQSZACIVNA-N,11200157,3362,A,8.284,pubchem,246457,9606,HTR6,2105,S(=O)(=O)(NC1=CC=2C(C[C@@H]3NCCC3)=CNC2C=C1)C4=C(F)C=C(F)C=C4
HOSRSHIDGRXHBP-MRXNPFEDNA-N,CHEMBL609992,3362,A,9.0,chembl20,303674,9606,HTR6,2105,C1=C(C=CC=2NC=C(C12)C[C@H]3CCCN3C)NS(C4=C(C=CC=C4)F)(=O)=O
HXLUUJDQURXJTC-MPIMZMORNA-N,CHEMBL1173502,3362,A,6.27,chembl20,642499,9606,HTR6,2105,N=1C=2N(C3=C(SC=C3)C1NC(C4=CC=CC=C4)C)N=NC2S(C5=CC=C(C=C5)Br)(=O)=O
LTLJCRZLNGLYAB-UHFFFAOYNA-N,CHEMBL401018,3362,A,8.68,chembl20,659849,9606,HTR6,2105,C=1C=CC=2C(=CN(C3CN(CCC3)C)C2N1)S(C4=CC=CC(=C4)C(F)(F)F)(=O)=O
LVESXSHMCQYEOI-UHFFFAOYNA-N,CHEMBL483558,3362,A,7.82,chembl20,501433,9606,HTR6,2105,C=1(C(C)=C(OCC2=CC(=CC=C2)C#N)C=CC1)N3CCNCC3
LNLHSSBZJJKVNL-UHFFFAOYNA-N,CHEMBL2159465,3362,A,6.62,chembl20,855540,9606,HTR6,2105,C1C(NS(C=2C=CC(F)=CC2)(=O)=O)CCN(CCOC3=CC=CC=C3C(C)C)C1
JSEUEKFQEMCCOC-UHFFFAOYNA-N,CHEMBL1082765,3362,A,7.2,chembl20,634948,9606,HTR6,2105,C1=CC(=CC2=C1SC(=C2C)S(N3C4=CC=CC=C4C(C3)C(=O)N(C5CCN(CC5)C)C)(=O)=O)Cl
JTZUMNVMBJLUQJ-UHFFFAOYNA-N,CHEMBL3260792,3362,A,7.32,chembl20,1351439,9606,HTR6,2105,C1(CC(CN1C=2C=CC=C(N2)N3CCNCC3)C4=CC=CC=C4)=O
LHUGDICTHWDTLM-LILDFLRNNA-N,CHEMBL1922636,3362,A,9.15,chembl20,789778,9606,HTR6,2105,S(C=1C=CC=CC1)(=O)(=O)C=2C(=NN3C(=C(C(=NC32)C)CN(C)C)C)NC
LHUQHKKDQOYQIH-UHFFFAOYNA-N,CHEMBL235734,3362,A,8.36,chembl20,659849,9606,HTR6,2105,C=1C=CC=2C(=CN(C3CN(CCC3)CC)C2N1)S(=O)(C4=CC=CC(=C4)F)=O
LYCCDSLTRIMYHD-RDJZCZTQNA-N,57400276,3362,A,6.41454,pubchem,647180,9606,HTR6,2105,S(=O)(=O)(C1=CC=2O[C@@H]3[C@@H](CCNC3)C2C=C1)C4=CC=C(F)C=C4
LYGXTKJBXJMAQL-UHFFFAOYNA-N,16222871,3362,A,7.86012,pubchem,700330,9606,HTR6,2105,S(=O)(=O)(N1C2=C(CC(N(C)C)CC2)C3=C1C=CC(SC)=C3)C4=CC=C(C=C4)C
KIIJEBVKEBMVTH-UHFFFAOYNA-N,CHEMBL364351,3362,A,6.0,chembl20,303107,9606,HTR6,2105,C1(S(CC2=CC=CC=C2)(=O)=O)=CN(CCN(C)C)C=3C1=CC=CC3
AIZSVQXXMKTPQP-SNXSTLOTNA-N,CHEMBL574403,3362,A,8.66,chembl20,589212,9606,HTR6,2105,C=1(C=CC=2CC/C(/C2C1)=N\NC=3NCCN3)NS(C4=C(N=C5N4C=CS5)Cl)(=O)=O
AQHHHDLHHXJYJD-AWEZNQCLNA-N,CHEMBL452861,3362,A,6.33,chembl20,774719,9606,HTR6,2105,C1(=CC=CC=2C=CC=CC12)OC[C@@H](O)CNC(C)C
AQHHHDLHHXJYJD-UHFFFAOYNA-N,CHEMBL27,3362,A,5.85,chembl20,774719,9606,HTR6,2105,C=12C(OCC(CNC(C)C)O)=CC=CC1C=CC=C2
AQJIPWNVOHSUOW-UYBDAZJANA-N,CHEMBL1922638,3362,A,9.38,chembl20,789778,9606,HTR6,2105,S(C=1C=C(C=CC1)Cl)(=O)(=O)C=2C(=NN3C(=C(C(=NC32)C)CN(C)C)C)NC
ARMHUQQMXHTFEW-KRWDZBQONA-N,CHEMBL373107,3362,A,8.77,chembl20,302678,9606,HTR6,2105,S(N1C=C(C[C@H]2N(CCC2)C)C=3C1=CC=CC3)(=O)(=O)C4=CC=CC=C4
ARMHUQQMXHTFEW-QGZVFWFLNA-N,44397256,3362,A,9.52288,pubchem,238584,9606,HTR6,2105,S(=O)(=O)(N1C=C(C[C@@H]2N(CCC2)C)C=3C1=CC=CC3)C4=CC=CC=C4
AROYESYOAIFFDX-UHFFFAOYNA-N,71574306,3362,A,6.34294,pubchem,723181,9606,HTR6,2105,ClC1=C(N2CCN(CC2)CCCCNS(=O)(=O)C=3N=CC4=C(C3)C=CC=C4)C=CC=C1Cl
AQNHXFSXXLNAMI-UHFFFAOYNA-N,CHEMBL2413982,3362,A,9.7,chembl20,975657,9606,HTR6,2105,C1=CC=C(C(=C1)Cl)S(N2C3=C(OCC2)C(=CC(=C3)C)N4CCNCC4)(=O)=O
ALCXYHPCAIHWAC-UHFFFAOYNA-N,CHEMBL237179,3362,A,7.48,chembl20,659849,9606,HTR6,2105,C=1C=CC=2C(=CN(C3CN(CCC3)CC)C2N1)S(=O)(C4=CC=C(C=C4)Cl)=O
AMEZLRKIJOOPNJ-UHFFFAOYNA-N,CHEMBL124382,3362,A,6.59,chembl20,3611,9606,HTR6,2105,C=1(NC=2C=CC=C(C2C1)CCN(C)C)C(=O)C3=CC=CC=C3
AMFHRDQSGJPBOQ-LQFNOIFHNA-N,71451456,3362,A,5.42193,pubchem,694796,9606,HTR6,2105,FC=1C=C(OCCN2CCC(NC(=O)C3=C(OCC)C=CC=C3)CC2)C=CC1
AMHUPDQQMWOFLY-UHFFFAOYNA-N,57396854,3362,A,5.76321,pubchem,646449,9606,HTR6,2105,ClC1=CC=C(N2CCN(CC2)CCCCNS(=O)(=O)C=3C=C4N=CC=CC4=CC3)C=C1
AMJNIYXKOUQCJQ-UHFFFAOYNA-N,10658135,3362,A,7.61439,pubchem,763552,9606,HTR6,2105,S(=O)(=O)(C1=C(NC)C=CC=C1)C2=CC=CC=C2
AMAUWLQCGFDUCN-HCKMINDGNA-N,56849716,3362,A,8.73049,pubchem,632330,9606,HTR6,2105,S(=O)(=O)(C1=C2N(N=C1NC)C(=CC(=N2)C)CN)C3=CC=CC=C3
AKBRLFXEFQHICT-UHFFFAOYNA-N,CHEMBL518591,3362,A,8.9,chembl20,535877,9606,HTR6,2105,C=1C=2N(C=CC2C=C3C1CCN(CC3)C)S(C4=CC=CC(=C4)Cl)(=O)=O
AGWOFOKQPOYZQT-VVKINWOJNA-N,CHEMBL2407545,3362,A,5.78,chembl20,973872,9606,HTR6,2105,C1(=CC=C(C=C1)N2CCC3=C(C2=O)NN=C3NS(C4=CC=CC(=C4C)Cl)(=O)=O)C
AFTKXLGGILZMHW-UHFFFAOYNA-N,46880706,3362,A,7.14267,pubchem,465713,9606,HTR6,2105,ClC1=CC=2N(C3CCNC3)C=C(S(=O)(=O)C=4C=C(F)C=CC4)C2C=C1
AFUXQNIXEDBRMY-AWEZNQCLNA-N,46889892,3362,A,9.40012,pubchem,484646,9606,HTR6,2105,S(=O)(=O)(C1=CC2=C([C@@H](CCC2)CN)C=C1)C=3C=C(OC)C=CC3
ANGUXJDGJCHGOG-HXTKINSTNA-N,CHEMBL1631540,3362,A,5.3,chembl20,689725,9606,HTR6,2105,C=1C=CC2=C(C1N3CCN(CC3)CCC4=CC(=CC=C4)N5C(=O)NCC5)C=CC(=N2)C
BXTSSVZPGLGHJO-HXTKINSTNA-N,CHEMBL1642852,3362,A,8.77,chembl20,699278,9606,HTR6,2105,O=S(=O)(C=1NN=C2C1C=C(C=C2)NC3CCCNC3)C4=CC=CC=5C4=CC=CC5
BXTSSVZPGLGHJO-LNNLXFCONA-N,53324721,3362,A,8.76955,pubchem,550750,9606,HTR6,2105,S(=O)(=O)(C1=NNC=2C1=CC(NC3CCCNC3)=CC2)C=4C=5C(C=CC4)=CC=CC5
CCVKCBOBUHWHDM-UHFFFAOYNA-N,CHEMBL482541,3362,A,7.74,chembl20,501433,9606,HTR6,2105,C=1(C(C)=C(OS(C2=CC(=CC=C2)F)(=O)=O)C=CC1)C3CCNCC3
CDXBGFFPULMAJJ-UHFFFAOYNA-N,CHEMBL1079976,3362,A,8.15,chembl20,616576,9606,HTR6,2105,C=1C=C2N(C3CN(CCC3)C)C=C(S(C4=CC=CC=5C4=CC=CC5)(=O)=O)C2=CC1
CJIMRHWFODYMMK-UHFFFAOYNA-N,CHEMBL157173,3362,A,8.9,chembl20,3647,9606,HTR6,2105,S(N1CC2=C(Cl)C=CC=C2CC1)(C=3C=C(N4CCNCC4)C(=CC3)OC)(=O)=O
CMMVQEMVPHMYAX-YHMJCDSINA-N,53319628,3362,A,8.41005,pubchem,568359,9606,HTR6,2105,S(=O)(=O)(C1=C2N(N=C1NC)C=CC=N2)C3=CC=CC=C3
CMOZNIKQPGDONT-UHFFFAOYNA-N,CHEMBL249628,3362,A,6.94,chembl20,458154,9606,HTR6,2105,C=1C=C(C=C(NCCOC2=CC=CC=C2)C1N(=O)=O)N3CCNCC3
CMPGCFZWPMOLAI-UHFFFAOYNA-N,CHEMBL269538,3362,A,5.83,chembl20,3618,9606,HTR6,2105,CC=1NC=CC=2C1N=C3C=C(C=CC23)OC
CIFXQNAOTAZMDH-UHFFFAOYNA-N,CHEMBL177005,3362,A,7.0,chembl20,303258,9606,HTR6,2105,S(NC1=CC=2N(C=CC2C=C1)CCN3CCCC3)(C4=CC=5C=CC=CC5C=C4)(=O)=O
CIJYPUVXZVJNIK-UHFFFAOYNA-N,CHEMBL1668579,3362,A,7.35,chembl20,716899,9606,HTR6,2105,C1=NC2=C(S(C3=CC(=C(C=C3)F)Cl)(=O)=O)C(=NN2C=C1)SC
BRPYPMTVWYSULV-KJVXMZGHNA-N,46890219,3362,A,8.40012,pubchem,484646,9606,HTR6,2105,S(=O)(=O)(C1=CC2=C([C@@H](CCC2)CNC(=O)C(C)(C)C)C=C1)C=3C=C(F)C=CC3
BRSGZKVGEJATRA-UHFFFAOYNA-N,CHEMBL2113365,3362,A,7.31,chembl20,3626,9606,HTR6,2105,N1(S(C=2C=CC(N)=CC2)(=O)=O)C=3C(C4=C1C=CC=C4)=CC=CC3
BPPGPYJBCVXILI-UHFFFAOYNA-N,10131112,3362,A,8.13077,pubchem,254956,9606,HTR6,2105,ClC=1C=C2C(C=3CCNCC3)=C(NC2=CC1)C
BPQSEYFUAIEREA-PKRZOPRNNA-N,46890056,3362,A,7.50004,pubchem,484073,9606,HTR6,2105,S(=O)(=O)(N1CC(C(=O)NC2CC3N(C(C2)CC3)C)C=4C1=CC=CC4)C=5C=6C(C(OC)=CC5)=CC=CC6
BRMMBDRDSQRBHU-UHFFFAOYNA-N,54579957,3362,A,5.05012,pubchem,600301,9606,HTR6,2105,N1(C2=C(CN(CC2)C)C=3C1=CC=CC3)CCC4=CC=NC=C4
AZDBAJSZMDQOTI-UHFFFAOYNA-N,CHEMBL378656,3362,A,7.77,chembl20,383814,9606,HTR6,2105,C1(=C(C=C(C=C1)NS(C2=CC=CC=C2)(=O)=O)CCN)OC
CNUPCQMDXYIUDQ-BVXFQLSCNA-N,CHEMBL1834340,3362,A,8.1,chembl20,771218,9606,HTR6,2105,N1(N=CC(C1)CC)/C(=N/S(=O)C2=C(C=3C(S2)=CC=C(C3)Cl)C)/NCC
CNUPCQMDXYIUDQ-LFNIFUSLNA-N,56665086,3362,A,8.10018,pubchem,621207,9606,HTR6,2105,ClC1=CC=2C(=C(S(=O)N/C(/N3N=CC(C3)CC)=N/CC)SC2C=C1)C
COBUBWRKUSJNCX-UHFFFAOYNA-N,CHEMBL585931,3362,A,7.66,chembl20,598758,9606,HTR6,2105,C=1C=CC2=C(N1)N(C=C2S(C3=CC=C(C=C3)F)(=O)=O)CCN
COKJEENNHXAWIT-UHFFFAOYNA-N,CHEMBL565731,3362,A,8.68,chembl20,598758,9606,HTR6,2105,C=1C=CC=2C(S(C3=CC=CC=C3C(F)(F)F)(=O)=O)=CN(C2N1)CCN
CONMISGKOTXGAI-UHFFFAOYNA-N,90656157,3362,A,6.85387,pubchem,1139773,9606,HTR6,2105,O=C1N(CC(C1)C2=CC=CC=C2)C3=CC4=C(CCNC4)C=C3
CONQSDBWMDPMKW-BBRMVZONNA-N,57396847,3362,A,7.49485,pubchem,647180,9606,HTR6,2105,S(=O)(=O)(C1=CC=2O[C@@H]3[C@@H](CCNC3)C2C=C1)C=4C(F)=CC=CC4
CONQSDBWMDPMKW-BBRMVZONNA-N,CHEMBL1949760,64354,A,6.84,chembl20,804629,10116,HTR6,2105,O=S(C1=CC=C2C(O[C@H]3CNCC[C@@H]23)=C1)(C4=CC=CC=C4F)=O
CMSVYWBZMAWHQM-UHFFFAOYNA-N,CHEMBL178385,3362,A,8.89,chembl20,312778,9606,HTR6,2105,S(N1C=C(C2CCNCC2)C=3C1=CC=C(F)C3)(C4=CC=C(C=C4)N)(=O)=O
CMWBLLNCCOJNKD-UHFFFAOYNA-N,CHEMBL112285,3362,A,7.37,chembl20,3617,9606,HTR6,2105,N1(S(=O)(=O)C2=CC=CC=C2)C=C(CCN(CC3=CC=CC=C3)C)C=4C1=CC=C(OC)C4
CNIIPXJGUYBPTK-MPIMZMORNA-N,CHEMBL1169709,3362,A,6.24,chembl20,642499,9606,HTR6,2105,N=1C=2N(C3=C(C1NCC4=C(C=CC=C4)OC)SC=C3)N=NC2S(C5=CC=C(C=C5)C)(=O)=O
CNJLQPMEVJPMIO-UHFFFAOYNA-N,CHEMBL3260311,3362,A,9.66,chembl20,1351619,9606,HTR6,2105,O=S(=O)(C1=CC2=CC=CC(=C2N=C1)C3CCN(CC3)C)C=4C=CC=CN4
COWQEPNRKUSDLQ-UHFFFAOYNA-N,CHEMBL1084244,3362,A,9.07,chembl20,633206,9606,HTR6,2105,C1(=C2C(=NC3=C(C=NN31)S(C=4C=CC=CC4)(=O)=O)CCC2)N5CCNCC5
CPFPBICLLDXIGN-LNNLXFCONA-N,24763429,3362,A,7.31876,pubchem,599941,9606,HTR6,2105,S(=O)(=O)(C1=CC2=C(NN=C2C=C1)C3CCN(CC3)C)C4=CC=C(OC(F)(F)F)C=C4
CPFPBICLLDXIGN-LQFNOIFHNA-N,CHEMBL1783605,3362,A,7.32,chembl20,750092,9606,HTR6,2105,C1(=CC=2C(C3CCN(CC3)C)=NNC2C=C1)S(C4=CC=C(C=C4)OC(F)(F)F)(=O)=O
CPKIICBVUILMAR-MPIMZMORNA-N,CHEMBL1642881,3362,A,8.17,chembl20,699278,9606,HTR6,2105,O=S(C1=CC(=CC=C1)F)(=O)C=2NN=C3C2C=C(C=C3)NC4CCNCC4
CPKIICBVUILMAR-QWOVJGMINA-N,53320777,3362,A,8.17393,pubchem,550750,9606,HTR6,2105,S(=O)(=O)(C1=NNC=2C1=CC(NC3CCNCC3)=CC2)C=4C=C(F)C=CC4
CPKUIKQUAANRIQ-UHFFFAOYNA-N,44537940,3362,A,8.12494,pubchem,537072,9606,HTR6,2105,S(=O)(=O)(C1=NN(C=2C1=CC(N3CCNCC3)=CC2)CC4=CC=CC=C4)C=5C=6C(C=CC5)=CC=CC6
CPLDXMDZVACQFX-UHFFFAOYNA-N,CHEMBL155106,3362,A,8.8,chembl20,3647,9606,HTR6,2105,S(NC1=C(Br)C=CC=C1)(C=2C=C(N3CCNCC3)C(=CC2)OC)(=O)=O
CQOGVGNMAYDRNH-UHFFFAOYNA-N,CHEMBL433979,3362,A,6.61,chembl20,303258,9606,HTR6,2105,S(N1CCC(N2C(OCC=3C2=C(C=CC3)C)=O)CC1)(C=4C=5C(=CC=CC5)C=CC4)(=O)=O
FKHBXKAEVUTBRK-QWOVJGMINA-N,19958507,3362,A,5.3506,pubchem,6526,9606,HTR6,2105,N1(CCN(CC1)C2=CC=C(C=C2)CC)CC=3C=4C(NC3)=NC=CC4
DUZZKSKYSWBUBE-UHFFFAOYNA-N,CHEMBL96317,3362,A,7.7,chembl20,3664,9606,HTR6,2105,S(NC1=CC(NC)=CC(=C1)Br)(C=2C=CC(=CC2)N)(=O)=O
DVALOPXWVWHIHY-SFHVURJKNA-N,CHEMBL29433,3362,A,9.1,chembl20,3664,9606,HTR6,2105,S(C=1SC2=CC=C(C=C2C1C)Cl)(NC3=CC(N4C[C@@H]5CCCN5CC4)=C(C=C3)OC)(=O)=O
FCPDVNONMCOEMG-UHFFFAOYNA-N,57399548,3362,A,7.284,pubchem,647060,9606,HTR6,2105,S(=O)(=O)(C1=CC=2C=3C4NC(CC4)CC3N(C2C=C1)CC)C5=CC=CC=C5
DFFMMBXYEZXXOU-FQEVSTJZNA-N,11177383,3362,A,8.52288,pubchem,239580,9606,HTR6,2105,S(=O)(=O)(NC1=CC=2C(C[C@H]3N(CCC3)C)=CNC2C=C1)C4=CC=C(C(C)C)C=C4
DFFMMBXYEZXXOU-HXUWFJFHNA-N,CHEMBL606636,3362,A,9.0,chembl20,303674,9606,HTR6,2105,C=1C(=CC=C(C1)S(NC=2C=CC=3NC=C(C3C2)C[C@@H]4N(CCC4)C)(=O)=O)C(C)C
DBUZGONQGQCYAT-SAPNQHFANA-N,CHEMBL1834233,3362,A,6.0,chembl20,771218,9606,HTR6,2105,N1(N=CC(C1)CC)/C(=N/S(=O)(C=2C=C(C=CC2)Cl)=O)/N(C)C
CZZLANJHXIERAX-LQFNOIFHNA-N,CHEMBL1079311,3362,A,8.2,chembl20,622564,9606,HTR6,2105,C1=CC2=C(CCN(CC3=CC=NN3)CC2)C=C1NS(=O)(=O)C4=CC(=C(C=C4)C)Cl
DABUSLRRRRPPQZ-UHFFFAOYNA-N,CHEMBL213407,3362,A,6.69,chembl20,375580,9606,HTR6,2105,C=1C(=CC=2N(C3=C(C2C1)CCCC3)S(C=4C=CC(=CC4)N)(=O)=O)NC
CWYJMCYDDSRPBB-UHFFFAOYNA-N,CHEMBL2376491,3362,A,6.0,chembl20,955727,9606,HTR6,2105,C1(=CC=C2C(=C1)C(=C(N2)C)C=3CCNCC3)C4=CC=CC=C4
CXBIAIARFGWDQD-NBVRZTHBNA-N,44401434,3362,A,7.24413,pubchem,239619,9606,HTR6,2105,N(CCC=1C=2C(/C(/C1)=C/C3=CC=CC=C3)=CC=CC2)(C)C
CZWQBSKNHUVZLI-UHFFFAOYNA-N,CHEMBL1770373,3362,A,5.74,chembl20,744885,9606,HTR6,2105,N=1C(CC=2C=CC=CC2)=NC=3CCNCCC3C1
FPRZVIQCJRSZQP-UHFFFAOYNA-N,CHEMBL359876,3362,A,9.0,chembl20,303182,9606,HTR6,2105,S(N1C=C(C2=CCN(CC2)C)C3=C1C=CC=C3)(C=4C=C(Cl)C=CC4)(=O)=O
FYGGYWPKRKRWJU-UHFFFAOYNA-N,CHEMBL484532,3362,A,7.61,chembl20,501433,9606,HTR6,2105,C=1(C(C)=C(OS(C2=CC=C(C=C2)Cl)(=O)=O)C=CC1)C3CCNCC3
FZGWDCDUMFWUEO-UHFFFAOYNA-N,CHEMBL470432,3362,A,5.0,chembl20,564585,9606,HTR6,2105,N=1C=2SC=C(C)C2N3C=CC=C3C1OCC4CCN(CC4)CCC
FMGVKMYXCXDASO-UHFFFAOYNA-N,52913228,3362,A,8.20066,pubchem,647060,9606,HTR6,2105,S(=O)(=O)(C1=CC=2C=3C4NC(CC4)CC3N(C2C=C1)C)C5=CC(N)=CC=C5
FXAUFXANVJZAJP-UHFFFAOYNA-N,CHEMBL1173706,3362,A,5.82,chembl20,642499,9606,HTR6,2105,N=1C=2N(C=3C=CSC3C1N4CCCCC4)N=NC2S(C5=CC(=CC=C5C)C)(=O)=O
GDOIJRCWWFUDGD-UHFFFAOYNA-N,49836827,3362,A,8.74473,pubchem,537072,9606,HTR6,2105,S(=O)(=O)(C1=NN(C=2C1=CC(N3CCN(CC3)C)=CC2)CCC)C=4C=5C(C=CC4)=CC=CC5
GMDGMGSBGXSQLX-UHFFFAOYNA-N,44420490,3362,A,7.85387,pubchem,276365,9606,HTR6,2105,S(=O)(=O)(N1C=2C(C(CCN(CC)CC)=C1)=CC=CC2)C3=CC=CC=C3
GMERDIDMCRTDQA-UHFFFAOYNA-N,CHEMBL382297,3362,A,7.32,chembl20,320876,9606,HTR6,2105,S(N1C=C(C2=CCCNC2)C=3C1=CC=CC3)(C4=CC(Cl)=C(C=C4)Cl)(=O)=O
GCGNPPCFOWHEEJ-UHFFFAOYNA-N,CHEMBL3290016,3362,A,8.47,chembl20,1366806,9606,HTR6,2105,S(=O)(=O)(NCCCCN1CCC(CC1)C2=NOC=3C2=CC=C(C3)F)C4=C(C5=C(S4)C=CC(=C5)F)C
GCISKOCCNUBHDG-UHFFFAOYNA-N,CHEMBL3289944,3362,A,7.0,chembl20,1366806,9606,HTR6,2105,S(=O)(=O)(NCCCCN1CCN(CC1)C2=NSC=3C2=CC=CC3)C4=CC=CC(=C4)C
FNDUSMRAKLKFLB-UHFFFAOYNA-N,44433195,3362,A,8.85387,pubchem,300690,9606,HTR6,2105,ClC1=NC2SC=CN2C1S(=O)(=O)C3=CN(C4CCN(C4)CC)C5=NC=CC=C53
GLYCYIJDJBGWSR-UHFFFAOYNA-N,CHEMBL2165545,3362,A,8.55,chembl20,861074,9606,HTR6,2105,O=S(=O)(N1C2=CC=CC=C2C3=C1CCC(C3)N(C)C)C4=C(C=CC=C4)Br
CUWCZLZREHQXBB-RDJZCZTQNA-N,CHEMBL1949927,3362,A,7.96,chembl20,804628,9606,HTR6,2105,O=S(C1=CC=C2C(O[C@H]3CNCC[C@@H]23)=C1)(=O)C4=CC(=CC(=C4)F)Cl
CRTPIZUFXGCATK-UHFFFAOYNA-N,44591068,3362,A,7.48149,pubchem,392759,9606,HTR6,2105,S(=O)(=O)(C=1C=2N=C(OC2C=CC1)N3CCNCC3)C4=CC=C(C=C4)C(F)(F)F
GHYXXJSJUIIYOB-UHFFFAOYNA-N,CHEMBL2165548,3362,A,8.37,chembl20,861074,9606,HTR6,2105,O=S(=O)(N1C2=CC=C(C=C2C3=C1CCC(C3)N(C)C)OC)C4=C(C=CC=C4)Br
GSIRAOVJCFHRIN-LBOYIXSDNA-N,CHEMBL1078207,3362,A,6.9,chembl20,622564,9606,HTR6,2105,C=1C(=CC=2CCN(CC3=CC=NN3)CCC2C1)NS(C4=CC=C(C=C4)C5=CC=CC=C5)(=O)=O
GPGKITHSXNNQNV-CQSZACIVNA-N,CHEMBL609993,3362,A,8.38,chembl20,310551,9606,HTR6,2105,C1=C(C=CC=2NC=C(C12)C[C@H]3CCCN3)NS(C4=CC=C(C=C4)OC(F)(F)F)(=O)=O
GSOZASAZEKGFMK-UHFFFAOYNA-N,CHEMBL363275,3362,A,8.0,chembl20,451120,9606,HTR6,2105,S(N1C=C(CCN)C=2C1=CC=CC2)(=O)(=O)C=3C=CC=CC3
GSQMQLHXMARDGT-UHFFFAOYNA-N,90656169,3362,A,7.06048,pubchem,1139773,9606,HTR6,2105,O1C(CN(C2=CC3=C(CCNCC3)C=C2)C1=O)C=4C(OC)=CC=CC4
GSZPCKPHPBULTR-UHFFFAOYNA-N,CHEMBL1173503,3362,A,5.71,chembl20,642499,9606,HTR6,2105,N=1C=2N(C3=C(SC=C3)C1N(CC4=CC=CC=C4)C)N=NC2S(C5=CC=C(C=C5)Br)(=O)=O
